Controller Output Text File 
File Created on: 23/05/2019 09:03 
controller version: 1.1.0 
time, dcm0_0, dcm0_1, dcm0_2, dcm1_0, dcm1_1, dcm1_2, dcm2_0, dcm2_1, dcm2_2, acc_norm_f, pqr_f.x, pqr_f.y, pqr_f.z, Xg.x, Xg.y, Xg.z, Vg.x, Vg.y, Vg.z, Vb.x, Vb.y, Vb.z, Ag.x, Ag.y, Ag.z, Ab_f.x, Ab_f.y, Ab_f.z, rho, sph_f.v, sph_f.alpha, sph_f.beta, tether_force_b.vector_f.x, tether_force_b.vector_f.y, tether_force_b.vector_f.z, wind_g.vector.x, wind_g.vector.y, wind_g.vector.z, flaps[0], flaps[1], flaps[2], flaps[3], flaps[4], flaps[5], flaps[6], flaps[7], rotors[0], rotors[1], rotors[2], rotors[3], rotors[4], rotors[5], rotors[6], rotors[7]
50.1600,0.0760,-0.8640,0.4977,0.7593,0.3737,0.5328,-0.6463,0.3374,0.6844,0.0295,-0.0202,-0.2394,14.4525,-316.7640,-205.3589,-212.3625,-0.0187,33.2391,-31.7142,45.7338,1.7360,-4.0049,13.2661,-4.4750,-3.5859,-0.0723,-14.3442,1.7644,1.2250,51.3581,0.0631,-0.0483,7407.2741,-34148.4046,115959.4220,-7.6604,-6.4279,0.0000,-0.4361,-0.4361,0.0000,0.0000,0.1745,0.1745,0.0645,0.3840,172.0747,129.2122,102.8269,101.6568,118.0208,170.8903,184.8172,186.2868
50.1700,0.0785,-0.8637,0.4979,0.7583,0.3759,0.5325,-0.6471,0.3358,0.6845,0.0241,-0.0247,-0.2831,7.2623,-316.7615,-205.0282,-212.6801,0.3722,33.0374,-31.7793,45.6477,1.4264,-3.9727,5.6054,-3.3445,-3.1833,-0.0365,-7.1675,-1.1691,1.2250,51.3026,0.0638,-0.0541,7405.9261,-31840.8775,116078.6986,-7.6604,-6.4279,0.0000,-0.4120,-0.4120,0.0000,0.0000,0.1745,0.1745,0.0824,0.3758,171.1605,127.3457,102.5937,101.2099,117.5322,170.8259,183.9255,185.6759
50.1800,0.0808,-0.8633,0.4981,0.7575,0.3780,0.5323,-0.6478,0.3343,0.6845,0.0296,-0.0205,-0.2386,14.3829,-316.7586,-204.6976,-212.9976,0.2273,33.0880,-31.7385,45.6431,1.7015,-4.0007,13.2005,-4.5051,-3.5099,-0.0719,-14.2728,1.7748,1.2250,51.2938,0.0632,-0.0484,7376.9426,-33965.9010,115755.2325,-7.6604,-6.4279,0.0000,-0.4327,-0.4327,0.0000,0.0000,0.1745,0.1745,0.0653,0.3840,172.0590,129.3780,102.6980,101.5316,117.8777,170.6785,184.7806,186.2444
50.1900,0.0833,-0.8630,0.4983,0.7566,0.3802,0.5320,-0.6486,0.3327,0.6846,0.0242,-0.0251,-0.2821,7.2284,-316.7536,-204.3683,-213.3154,0.6158,32.8857,-31.8011,45.5573,1.3935,-3.9683,5.5663,-3.3649,-3.1535,-0.0367,-7.1321,-1.1754,1.2250,51.2383,0.0639,-0.0542,7375.4161,-31672.2672,115870.6703,-7.6604,-6.4279,0.0000,-0.4085,-0.4085,0.0000,0.0000,0.1745,0.1745,0.0833,0.3758,171.1309,127.4893,102.4652,101.0863,117.3913,170.6196,183.8755,185.6185
50.2000,0.0857,-0.8626,0.4985,0.7557,0.3823,0.5317,-0.6493,0.3312,0.6847,0.0297,-0.0208,-0.2379,14.3102,-316.7482,-204.0392,-213.6332,0.4716,32.9365,-31.7611,45.5528,1.6671,-3.9966,13.1328,-4.5318,-3.4317,-0.0715,-14.1980,1.7875,1.2250,51.2294,0.0634,-0.0485,7346.8168,-33783.6959,115552.2217,-7.6604,-6.4279,0.0000,-0.4292,-0.4292,0.0000,0.0000,0.1745,0.1745,0.0662,0.3840,172.0430,129.5410,102.5691,101.4064,117.7348,170.4676,184.7437,186.2017
50.2100,0.0881,-0.8623,0.4987,0.7548,0.3845,0.5315,-0.6500,0.3295,0.6847,0.0242,-0.0254,-0.2812,7.1920,-316.7408,-203.7115,-213.9511,0.8579,32.7335,-31.8214,45.4671,1.3605,-3.9640,5.5256,-3.3830,-3.1221,-0.0368,-7.0944,-1.1802,1.2250,51.1740,0.0641,-0.0542,7345.1033,-31504.9812,115663.3242,-7.6604,-6.4279,0.0000,-0.4050,-0.4050,0.0000,0.0000,0.1745,0.1745,0.0843,0.3758,171.1003,127.6291,102.3369,100.9625,117.2503,170.4140,183.8246,185.5603
50.2200,0.0905,-0.8619,0.4989,0.7539,0.3866,0.5312,-0.6507,0.3281,0.6848,0.0296,-0.0212,-0.2372,14.2392,-316.7330,-203.3839,-214.2691,0.7145,32.7847,-31.7823,45.4627,1.6327,-3.9925,13.0669,-4.5570,-3.3533,-0.0711,-14.1245,1.8020,1.2250,51.1652,0.0635,-0.0486,7316.9157,-33602.3701,115350.1107,-7.6604,-6.4279,0.0000,-0.4256,-0.4256,0.0000,0.0000,0.1745,0.1745,0.0671,0.3840,172.0264,129.7015,102.4403,101.2811,117.5918,170.2570,184.7062,186.1587
50.2300,0.0930,-0.8616,0.4991,0.7530,0.3888,0.5309,-0.6515,0.3264,0.6849,0.0241,-0.0258,-0.2803,7.1584,-316.7232,-203.0577,-214.5873,1.0986,32.5810,-31.8402,45.3772,1.3274,-3.9595,5.4858,-3.4028,-3.0936,-0.0368,-7.0591,-1.1876,1.2250,51.1098,0.0642,-0.0543,7315.0270,-31338.0394,115456.5015,-7.6604,-6.4279,0.0000,-0.4014,-0.4014,0.0000,0.0000,0.1745,0.1745,0.0852,0.3757,171.0691,127.7662,102.2084,100.8385,117.1091,170.2087,183.7731,185.5020
50.2400,0.0953,-0.8612,0.4993,0.7521,0.3909,0.5307,-0.6521,0.3249,0.6849,0.0294,-0.0215,-0.2365,14.1757,-316.7130,-202.7317,-214.9055,0.9559,32.6324,-31.8020,45.3728,1.5983,-3.9884,13.0096,-4.5808,-3.2736,-0.0706,-14.0579,1.8224,1.2250,51.1010,0.0637,-0.0487,7287.2654,-33422.8735,115148.0871,-7.6604,-6.4279,0.0000,-0.4220,-0.4220,0.0000,0.0000,0.1745,0.1745,0.0679,0.3840,172.0097,129.8608,102.3116,101.1557,117.4486,170.0463,184.6688,186.1158
50.2500,0.0978,-0.8608,0.4994,0.7511,0.3930,0.5304,-0.6529,0.3233,0.6850,0.0239,-0.0263,-0.2794,7.1314,-316.7007,-202.4070,-215.2239,1.3380,32.4283,-31.8573,45.2875,1.2943,-3.9548,5.4503,-3.4256,-3.0687,-0.0369,-7.0302,-1.1969,1.2250,51.0457,0.0644,-0.0544,7285.2554,-31171.3171,115250.0446,-7.6604,-6.4279,0.0000,-0.3977,-0.3977,0.0000,0.0000,0.1745,0.1745,0.0862,0.3757,171.0383,127.9026,102.0801,100.7146,116.9681,170.0037,183.7222,185.4442
50.2600,0.1001,-0.8604,0.4997,0.7503,0.3951,0.5301,-0.6535,0.3218,0.6851,0.0292,-0.0219,-0.2358,14.1202,-316.6882,-202.0825,-215.5422,1.1958,32.4799,-31.8200,45.2832,1.5639,-3.9841,12.9637,-4.5998,-3.1879,-0.0701,-13.9976,1.8550,1.2250,51.0369,0.0638,-0.0488,7257.9306,-33245.1557,114946.1100,-7.6604,-6.4279,0.0000,-0.4183,-0.4183,0.0000,0.0000,0.1745,0.1745,0.0688,0.3840,171.9939,130.0208,102.1830,101.0306,117.3057,169.8354,184.6320,186.0736
50.2700,0.1025,-0.8600,0.4998,0.7493,0.3973,0.5298,-0.6542,0.3202,0.6852,0.0237,-0.0266,-0.2784,7.1064,-316.6735,-201.7593,-215.8607,1.5756,32.2752,-31.8729,45.1980,1.2614,-3.9503,5.4256,-3.4422,-3.0355,-0.0369,-7.0056,-1.1918,1.2250,50.9816,0.0646,-0.0544,7255.7800,-31005.1875,115044.2434,-7.6604,-6.4279,0.0000,-0.3939,-0.3939,0.0000,0.0000,0.1745,0.1745,0.0871,0.3757,171.0084,128.0407,101.9521,100.5912,116.8273,169.7981,183.6718,185.3867
50.2800,0.1049,-0.8596,0.5000,0.7484,0.3993,0.5295,-0.6549,0.3187,0.6852,0.0291,-0.0221,-0.2350,14.0651,-316.6586,-201.4363,-216.1793,1.4339,32.3271,-31.8366,45.1938,1.5298,-3.9800,12.9169,-4.6197,-3.1047,-0.0698,-13.9380,1.8849,1.2250,50.9728,0.0640,-0.0488,7228.7682,-33069.0974,114744.2571,-7.6604,-6.4279,0.0000,-0.4146,-0.4146,0.0000,0.0000,0.1745,0.1745,0.0697,0.3840,171.9792,130.1824,102.0550,100.9063,117.1631,169.6239,184.5961,186.0318
50.2900,0.1073,-0.8592,0.5002,0.7475,0.4015,0.5293,-0.6556,0.3171,0.6853,0.0236,-0.0268,-0.2774,7.0805,-316.6416,-201.1147,-216.4979,1.8114,32.1218,-31.8873,45.1088,1.2286,-3.9460,5.3997,-3.4584,-3.0026,-0.0371,-6.9801,-1.1873,1.2250,50.9175,0.0647,-0.0545,7226.4028,-30840.1522,114839.0710,-7.6604,-6.4279,0.0000,-0.3901,-0.3901,0.0000,0.0000,0.1745,0.1745,0.0881,0.3756,170.9787,128.1789,101.8247,100.4686,116.6867,169.5920,183.6213,185.3287
50.3000,0.1096,-0.8588,0.5004,0.7466,0.4035,0.5290,-0.6562,0.3156,0.6854,0.0290,-0.0223,-0.2342,14.0072,-316.6243,-200.7932,-216.8166,1.6703,32.1739,-31.8517,45.1048,1.4957,-3.9760,12.8643,-4.6423,-3.0267,-0.0694,-13.8766,1.9068,1.2250,50.9087,0.0641,-0.0489,7199.6091,-32894.1334,114543.0701,-7.6604,-6.4279,0.0000,-0.4107,-0.4107,0.0000,0.0000,0.1745,0.1745,0.0706,0.3840,171.9649,130.3438,101.9273,100.7825,117.0208,169.4124,184.5602,185.9899
50.3100,0.1121,-0.8584,0.5005,0.7456,0.4056,0.5287,-0.6569,0.3140,0.6855,0.0235,-0.0270,-0.2764,7.0530,-316.6049,-200.4732,-217.1354,2.0455,31.9680,-31.9002,45.0200,1.1959,-3.9417,5.3677,-3.4769,-2.9739,-0.0373,-6.9518,-1.1901,1.2250,50.8535,0.0649,-0.0545,7196.9428,-30676.0326,114634.3828,-7.6604,-6.4279,0.0000,-0.3862,-0.3862,0.0000,0.0000,0.1745,0.1745,0.0892,0.3756,170.9485,128.3150,101.6976,100.3465,116.5464,169.3863,183.5701,185.2699
50.3200,0.1144,-0.8580,0.5007,0.7447,0.4077,0.5284,-0.6575,0.3125,0.6856,0.0289,-0.0224,-0.2334,13.9456,-316.5853,-200.1532,-217.4542,1.9051,32.0205,-31.8655,45.0160,1.4616,-3.9719,12.8052,-4.6672,-2.9538,-0.0691,-13.8125,1.9208,1.2250,50.8447,0.0643,-0.0490,7170.3188,-32720.3125,114342.2928,-7.6604,-6.4279,0.0000,-0.4068,-0.4068,0.0000,0.0000,0.1745,0.1745,0.0716,0.3840,171.9504,130.5030,101.7999,100.6591,116.8787,169.2017,184.5242,185.9476
50.3300,0.1168,-0.8576,0.5009,0.7437,0.4098,0.5282,-0.6582,0.3109,0.6857,0.0235,-0.0272,-0.2754,7.0235,-316.5636,-199.8347,-217.7731,2.2780,31.8140,-31.9118,44.9314,1.1633,-3.9373,5.3302,-3.4966,-2.9482,-0.0375,-6.9204,-1.1983,1.2250,50.7895,0.0650,-0.0546,7167.3514,-30512.7989,114430.3689,-7.6604,-6.4279,0.0000,-0.3821,-0.3821,0.0000,0.0000,0.1745,0.1745,0.0903,0.3756,170.9175,128.4476,101.5706,100.2247,116.4064,169.1815,183.5181,185.2102
50.3400,0.1191,-0.8572,0.5011,0.7428,0.4118,0.5279,-0.6588,0.3094,0.6858,0.0288,-0.0226,-0.2326,13.8795,-316.5416,-199.5163,-218.0921,2.1383,31.8667,-31.8778,44.9275,1.4276,-3.9676,12.7388,-4.6941,-2.8858,-0.0687,-13.7449,1.9267,1.2250,50.7808,0.0644,-0.0491,7140.8991,-32547.5235,114142.1026,-7.6604,-6.4279,0.0000,-0.4027,-0.4027,0.0000,0.0000,0.1745,0.1745,0.0727,0.3840,171.9354,130.6587,101.6725,100.5358,116.7369,168.9922,184.4877,185.9050
50.3500,0.1215,-0.8567,0.5013,0.7418,0.4139,0.5276,-0.6595,0.3078,0.6859,0.0234,-0.0275,-0.2743,6.9932,-316.5176,-199.1993,-218.4111,2.5091,31.6600,-31.9216,44.8430,1.1305,-3.9324,5.2851,-3.5203,-2.9291,-0.0377,-6.8864,-1.2170,1.2250,50.7257,0.0652,-0.0547,7137.6973,-30351.4331,114226.8469,-7.6604,-6.4279,0.0000,-0.3780,-0.3780,0.0000,0.0000,0.1745,0.1745,0.0914,0.3755,170.8854,128.5751,101.4436,100.1027,116.2668,168.9787,183.4655,185.1500
50.3600,0.1238,-0.8563,0.5015,0.7409,0.4159,0.5273,-0.6601,0.3063,0.6859,0.0287,-0.0229,-0.2317,13.8124,-316.4933,-198.8824,-218.7301,2.3701,31.7129,-31.8885,44.8392,1.3935,-3.9630,12.6736,-4.7163,-2.8138,-0.0683,-13.6755,1.9384,1.2250,50.7170,0.0646,-0.0492,7111.5493,-32374.9758,113943.1994,-7.6604,-6.4279,0.0000,-0.3985,-0.3985,0.0000,0.0000,0.1745,0.1745,0.0738,0.3840,171.9198,130.8104,101.5450,100.4123,116.5954,168.7845,184.4511,185.8622
50.3700,0.1262,-0.8558,0.5016,0.7400,0.4180,0.5270,-0.6607,0.3047,0.6860,0.0233,-0.0278,-0.2733,6.9607,-316.4670,-198.5670,-219.0492,2.7388,31.5057,-31.9300,44.7550,1.0977,-3.9274,5.2431,-3.5389,-2.9046,-0.0378,-6.8514,-1.2277,1.2250,50.6619,0.0653,-0.0547,7108.1342,-30191.3511,114023.8466,-7.6604,-6.4279,0.0000,-0.3737,-0.3737,0.0000,0.0000,0.1737,0.1737,0.0926,0.3754,170.8524,128.6984,101.3165,99.9805,116.1272,168.7773,183.4122,185.0893
50.3800,0.1285,-0.8554,0.5018,0.7390,0.4200,0.5267,-0.6613,0.3032,0.6861,0.0286,-0.0232,-0.2309,13.7459,-316.4404,-198.2517,-219.3683,2.6005,31.5589,-31.8977,44.7513,1.3593,-3.9582,12.6101,-4.7359,-2.7400,-0.0679,-13.6063,1.9534,1.2250,50.6532,0.0647,-0.0493,7082.3181,-32203.6084,113744.6186,-7.6604,-6.4279,0.0000,-0.3942,-0.3942,0.0000,0.0000,0.1745,0.1745,0.0749,0.3840,171.9038,130.9592,101.4176,100.2887,116.4540,168.5778,184.4143,185.8195
50.3900,0.1309,-0.8549,0.5020,0.7381,0.4221,0.5264,-0.6619,0.3016,0.6862,0.0231,-0.0282,-0.2723,6.9281,-316.4119,-197.9378,-219.6875,2.9669,31.3513,-31.9370,44.6672,1.0648,-3.9223,5.2050,-3.5542,-2.8765,-0.0379,-6.8175,-1.2323,1.2250,50.5982,0.0655,-0.0548,7078.7220,-30031.6391,113821.4091,-7.6604,-6.4279,0.0000,-0.3694,-0.3694,0.0000,0.0000,0.1694,0.1694,0.0938,0.3753,170.8187,128.8189,101.1895,99.8583,115.9876,168.5766,183.3584,185.0282
50.4000,0.1331,-0.8545,0.5021,0.7371,0.4241,0.5261,-0.6625,0.3001,0.6863,0.0284,-0.0235,-0.2302,13.6826,-316.3830,-197.6240,-220.0067,2.8294,31.4047,-31.9055,44.6636,1.3250,-3.9534,12.5491,-4.7558,-2.6676,-0.0675,-13.5401,1.9685,1.2250,50.5895,0.0649,-0.0493,7053.2066,-32033.9315,113546.0488,-7.6604,-6.4279,0.0000,-0.3898,-0.3898,0.0000,0.0000,0.1745,0.1745,0.0760,0.3840,171.8879,131.1066,101.2902,100.1651,116.3125,168.3715,184.3776,185.7770
50.4100,0.1355,-0.8540,0.5023,0.7361,0.4261,0.5259,-0.6631,0.2985,0.6864,0.0230,-0.0285,-0.2714,6.8989,-316.3521,-197.3117,-220.3260,3.1937,31.1965,-31.9427,44.5797,1.0318,-3.9173,5.1694,-3.5707,-2.8500,-0.0379,-6.7869,-1.2374,1.2250,50.5346,0.0657,-0.0549,7049.4408,-29872.6949,113619.2887,-7.6604,-6.4279,0.0000,-0.3650,-0.3650,0.0000,0.0000,0.1650,0.1650,0.0951,0.3753,170.7850,128.9377,101.0626,99.7361,115.8481,168.3762,183.3045,184.9671
50.4200,0.1378,-0.8535,0.5025,0.7352,0.4281,0.5256,-0.6637,0.2970,0.6865,0.0282,-0.0237,-0.2294,13.6249,-316.3210,-196.9994,-220.6453,3.0568,31.2502,-31.9119,44.5761,1.2907,-3.9485,12.4932,-4.7766,-2.5964,-0.0671,-13.4794,1.9847,1.2250,50.5259,0.0650,-0.0494,7024.2179,-31865.4285,113347.7788,-7.6604,-6.4279,0.0000,-0.3854,-0.3854,0.0000,0.0000,0.1745,0.1745,0.0772,0.3840,171.8725,131.2537,101.1630,100.0417,116.1712,168.1654,184.3414,185.7350
50.4300,0.1402,-0.8531,0.5026,0.7342,0.4301,0.5253,-0.6643,0.2954,0.6866,0.0228,-0.0288,-0.2704,6.8735,-316.2879,-196.6886,-220.9646,3.4188,31.0416,-31.9471,44.4925,0.9988,-3.9122,5.1381,-3.5877,-2.8239,-0.0380,-6.7605,-1.2410,1.2250,50.4710,0.0658,-0.0549,7020.2395,-29714.1859,113417.3490,-7.6604,-6.4279,0.0000,-0.3605,-0.3605,0.0000,0.0000,0.1605,0.1605,0.0963,0.3752,170.7517,129.0564,100.9360,99.6143,115.7088,168.1763,183.2511,184.9065
50.4400,0.1424,-0.8526,0.5028,0.7333,0.4321,0.5250,-0.6648,0.2939,0.6867,0.0281,-0.0240,-0.2286,13.5693,-316.2544,-196.3779,-221.2839,3.2825,31.0955,-31.9170,44.4890,1.2565,-3.9437,12.4380,-4.7991,-2.5282,-0.0666,-13.4212,1.9984,1.2250,50.4624,0.0652,-0.0495,6995.2499,-31698.2807,113149.2532,-7.6604,-6.4279,0.0000,-0.3809,-0.3809,0.0000,0.0000,0.1745,0.1745,0.0783,0.3840,171.8581,131.4010,101.0361,99.9187,116.0303,167.9599,184.3062,185.6938
50.4500,0.1448,-0.8521,0.5030,0.7323,0.4341,0.5247,-0.6654,0.2923,0.6868,0.0228,-0.0291,-0.2694,6.8503,-316.2191,-196.0687,-221.6032,3.6425,30.8867,-31.9499,44.4056,0.9659,-3.9069,5.1042,-3.6081,-2.8026,-0.0381,-6.7350,-1.2509,1.2250,50.4076,0.0660,-0.0550,6991.0631,-29556.3035,113215.4812,-7.6604,-6.4279,0.0000,-0.3559,-0.3559,0.0000,0.0000,0.1559,0.1559,0.0976,0.3751,170.7189,129.1736,100.8097,99.4930,115.5702,167.9777,183.1983,184.8462
50.4600,0.1471,-0.8516,0.5031,0.7313,0.4361,0.5244,-0.6660,0.2909,0.6869,0.0281,-0.0243,-0.2278,13.5129,-316.1834,-195.7595,-221.9225,3.5068,30.9408,-31.9207,44.4022,1.2223,-3.9387,12.3835,-4.8179,-2.4569,-0.0663,-13.3614,2.0164,1.2250,50.3990,0.0653,-0.0496,6966.3107,-31531.8657,112950.9022,-7.6604,-6.4279,0.0000,-0.3763,-0.3763,0.0000,0.0000,0.1745,0.1745,0.0795,0.3840,171.8443,131.5471,100.9095,99.7961,115.8900,167.7556,184.2717,185.6531
50.4700,0.1494,-0.8511,0.5033,0.7303,0.4381,0.5241,-0.6665,0.2892,0.6871,0.0228,-0.0295,-0.2683,6.8240,-316.1459,-195.4518,-222.2419,3.8645,30.7318,-31.9514,44.3190,0.9331,-3.9015,5.0691,-3.6259,-2.7792,-0.0382,-6.7068,-1.2586,1.2250,50.3444,0.0661,-0.0551,6961.8949,-29398.8510,113013.6103,-7.6604,-6.4279,0.0000,-0.3512,-0.3512,0.0000,0.0000,0.1512,0.1512,0.0989,0.3750,170.6856,129.2875,100.6837,99.3721,115.4323,167.7808,183.1451,184.7853
50.4800,0.1517,-0.8506,0.5035,0.7294,0.4400,0.5238,-0.6671,0.2878,0.6872,0.0281,-0.0246,-0.2269,13.4531,-316.1080,-195.1442,-222.5613,3.7295,30.7861,-31.9229,44.3157,1.1881,-3.9336,12.3276,-4.8316,-2.3816,-0.0659,-13.2975,2.0391,1.2250,50.3357,0.0655,-0.0497,6937.3533,-31366.2464,112752.3530,-7.6604,-6.4279,0.0000,-0.3716,-0.3716,0.0000,0.0000,0.1716,0.1716,0.0808,0.3840,171.8304,131.6906,100.7833,99.6740,115.7503,167.5529,184.2372,185.6123
50.4900,0.1540,-0.8501,0.5036,0.7284,0.4421,0.5235,-0.6676,0.2862,0.6873,0.0228,-0.0298,-0.2673,6.7925,-316.0682,-194.8381,-222.8806,4.0850,30.5769,-31.9515,44.2328,0.9003,-3.8960,5.0327,-3.6386,-2.7514,-0.0383,-6.6742,-1.2614,1.2250,50.2812,0.0663,-0.0551,6932.7100,-29241.7721,112811.9620,-7.6604,-6.4279,0.0000,-0.3465,-0.3465,0.0000,0.0000,0.1465,0.1465,0.1004,0.3749,170.6510,129.3970,100.5581,99.2517,115.2947,167.5853,183.0907,184.7232
50.5000,0.1562,-0.8496,0.5038,0.7274,0.4440,0.5232,-0.6682,0.2847,0.6874,0.0281,-0.0248,-0.2261,13.3887,-316.0281,-194.5320,-223.2000,3.9506,30.6313,-31.9239,44.2296,1.1539,-3.9284,12.2681,-4.8415,-2.3043,-0.0656,-13.2285,2.0634,1.2250,50.2726,0.0656,-0.0498,6908.3343,-31201.1819,112553.8893,-7.6604,-6.4279,0.0000,-0.3668,-0.3668,0.0000,0.0000,0.1668,0.1668,0.0821,0.3840,171.8158,131.8306,100.6574,99.5523,115.6107,167.3513,184.2019,185.5707
50.5100,0.1586,-0.8491,0.5039,0.7264,0.4460,0.5229,-0.6687,0.2831,0.6875,0.0229,-0.0301,-0.2662,6.7566,-315.9862,-194.2274,-223.5194,4.3040,30.4219,-31.9503,44.1469,0.8674,-3.8905,4.9935,-3.6482,-2.7215,-0.0384,-6.6375,-1.2624,1.2250,50.2183,0.0665,-0.0552,6903.4411,-29085.4927,112610.5392,-7.6604,-6.4279,0.0000,-0.3416,-0.3416,0.0000,0.0000,0.1416,0.1416,0.1018,0.3748,170.6149,129.5015,100.4329,99.1315,115.1573,167.3910,183.0347,184.6596
50.5200,0.1608,-0.8486,0.5041,0.7255,0.4479,0.5226,-0.6692,0.2817,0.6876,0.0282,-0.0250,-0.2253,13.3213,-315.9439,-193.9229,-223.8387,4.1703,30.4764,-31.9236,44.1438,1.1196,-3.9232,12.2060,-4.8490,-2.2266,-0.0652,-13.1565,2.0878,1.2250,50.2096,0.0658,-0.0498,6879.2074,-31036.2129,112355.8827,-7.6604,-6.4279,0.0000,-0.3618,-0.3618,0.0000,0.0000,0.1618,0.1618,0.0835,0.3840,171.8003,131.9669,100.5318,99.4307,115.4711,167.1507,184.1656,185.5284
50.5300,0.1631,-0.8480,0.5042,0.7245,0.4499,0.5223,-0.6697,0.2801,0.6877,0.0230,-0.0303,-0.2652,6.7179,-315.8997,-193.6198,-224.1581,4.5213,30.2666,-31.9482,44.0614,0.8344,-3.8852,4.9567,-3.6530,-2.6866,-0.0385,-6.5993,-1.2563,1.2250,50.1554,0.0666,-0.0553,6874.0145,-28930.1877,112409.6775,-7.6604,-6.4279,0.0000,-0.3366,-0.3366,0.0000,0.0000,0.1366,0.1366,0.1034,0.3747,170.5774,129.6024,100.3080,99.0116,115.0195,167.1970,182.9771,184.5947
50.5400,0.1653,-0.8475,0.5044,0.7235,0.4518,0.5220,-0.6702,0.2786,0.6879,0.0283,-0.0252,-0.2245,13.2531,-315.8553,-193.3169,-224.4774,4.3884,30.3213,-31.9222,44.0583,1.0852,-3.9182,12.1383,-4.8628,-2.1583,-0.0648,-13.0855,2.0998,1.2250,50.1468,0.0660,-0.0499,6849.8610,-30871.4182,112158.4402,-7.6604,-6.4279,0.0000,-0.3568,-0.3568,0.0000,0.0000,0.1568,0.1568,0.0850,0.3840,171.7844,132.1008,100.4066,99.3093,115.3314,166.9506,184.1287,185.4858
50.5500,0.1677,-0.8470,0.5045,0.7225,0.4538,0.5217,-0.6708,0.2770,0.6880,0.0231,-0.0304,-0.2643,6.6829,-315.8090,-193.0154,-224.7967,4.7371,30.1111,-31.9451,43.9762,0.8013,-3.8801,4.9170,-3.6627,-2.6586,-0.0385,-6.5631,-1.2590,1.2250,50.0928,0.0668,-0.0553,6844.3336,-28775.3735,112209.1743,-7.6604,-6.4279,0.0000,-0.3315,-0.3315,0.0000,0.0000,0.1315,0.1315,0.1050,0.3745,170.5397,129.7012,100.1835,98.8917,114.8816,167.0036,182.9190,184.5297
50.5600,0.1699,-0.8464,0.5047,0.7215,0.4557,0.5213,-0.6712,0.2756,0.6881,0.0283,-0.0253,-0.2238,13.1860,-315.7623,-192.7140,-225.1160,4.6049,30.1660,-31.9197,43.9733,1.0508,-3.9131,12.0674,-4.8829,-2.0990,-0.0643,-13.0174,2.1005,1.2250,50.0842,0.0661,-0.0500,6820.2715,-30706.9781,111961.3199,-7.6604,-6.4279,0.0000,-0.3517,-0.3517,0.0000,0.0000,0.1517,0.1517,0.0866,0.3840,171.7688,132.2331,100.2816,99.1879,115.1917,166.7516,184.0953,185.4439
50.5700,0.1722,-0.8459,0.5048,0.7205,0.4576,0.5210,-0.6718,0.2740,0.6882,0.0231,-0.0307,-0.2634,6.6529,-315.7139,-192.4140,-225.4353,4.9514,29.9557,-31.9406,43.8914,0.7682,-3.8747,4.8736,-3.6796,-2.6400,-0.0385,-6.5297,-1.2738,1.2250,50.0302,0.0669,-0.0554,6814.4558,-28620.6184,112008.7205,-7.6604,-6.4279,0.0000,-0.3264,-0.3264,0.0000,0.0000,0.1264,0.1264,0.1067,0.3744,170.5023,129.7979,100.0591,98.7718,114.7442,166.8119,182.8617,184.4655
50.5800,0.1744,-0.8453,0.5050,0.7195,0.4595,0.5207,-0.6722,0.2726,0.6883,0.0284,-0.0256,-0.2230,13.1204,-315.6651,-192.1142,-225.7546,4.8200,30.0108,-31.9159,43.8885,1.0164,-3.9078,11.9969,-4.9039,-2.0420,-0.0639,-12.9512,2.0995,1.2250,50.0217,0.0663,-0.0501,6790.5790,-30542.9862,111764.1468,-7.6604,-6.4279,0.0000,-0.3465,-0.3465,0.0000,0.0000,0.1465,0.1465,0.0881,0.3840,171.7540,132.3638,100.1567,99.0665,115.0525,166.5545,184.0599,185.4032
50.5900,0.1767,-0.8448,0.5051,0.7185,0.4615,0.5204,-0.6727,0.2710,0.6885,0.0232,-0.0310,-0.2624,6.6249,-315.6145,-191.8158,-226.0738,5.1643,29.8004,-31.9348,43.8070,0.7352,-3.8690,4.8307,-3.6976,-2.6231,-0.0385,-6.4979,-1.2900,1.2250,49.9679,0.0671,-0.0555,6784.5981,-28466.2501,111808.3005,-7.6604,-6.4279,0.0000,-0.3212,-0.3212,0.0000,0.0000,0.1212,0.1212,0.1084,0.3742,170.4649,129.8915,99.9347,98.6520,114.6073,166.6226,182.8049,184.4019
50.6000,0.1789,-0.8442,0.5053,0.7175,0.4633,0.5201,-0.6732,0.2696,0.6886,0.0285,-0.0259,-0.2223,13.0577,-315.5636,-191.5175,-226.3930,5.0337,29.8557,-31.9107,43.8042,0.9821,-3.9022,11.9301,-4.9236,-1.9839,-0.0635,-12.8873,2.1017,1.2250,49.9593,0.0664,-0.0502,6761.0309,-30379.1205,111567.0920,-7.6604,-6.4279,0.0000,-0.3413,-0.3413,0.0000,0.0000,0.1413,0.1413,0.0897,0.3840,171.7401,132.4927,100.0319,98.9452,114.9140,166.3597,184.0258,185.3638
